0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
[CLS],mili,##metro,mercurio,[SEP],presión,intra,##oc,##ular,(,pio,),del,od,era,de,3,##4,<,star,##t,>,mm,##h,##g,<,end,>,y,la,del,o,##i,de,30,##mm,##h,##g,.,el,gros,##or,corne,##al,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],presion,intra,##oc,##ular,[SEP],grado,iv,3,##6,##0,##o,poco,pig,##mentado,.,la,presión,intra,##oc,##ular,(,<,star,##t,>,pio,<,end,>,del,od,era,de,3,##4,##mm,##h,##g,y,la,del,o,##i,de,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],gu,##gli,##el,##mi,det,##ach,##able,co,##ili,##ng,[SEP],se,introdujo,un,micro,##cat,##é,##ter,con,el,que,se,liberar,##on,espiral,##es,<,star,##t,>,g,##d,##c,<,end,>,(,boston,sci,##enti,##fic,co,.,),sin,riesgo,de,migración,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],resonancia,magne,##tica,[SEP],de,la,izquierda,",",con,signos,de,dise,##cción,en,la,<,star,##t,>,r,##m,<,end,>,se,comprob,##ó,que,había,suple,##n,##cia,contral,##ater,##al,.,mediante,aborda,##je,fem,##ora,##l,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],resonancia,magne,##tica,[SEP],mio,##car,##dio,en,1999,.,tras,la,realización,de,tc,y,<,star,##t,>,r,##m,<,end,>,en,una,ang,##io,##grafía,cerebral,se,diagnostic,##ó,una,oc,##lus,##ión,de,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],tomo,##graf,##ia,comput,##ari,##zada,[SEP],infarto,de,mio,##car,##dio,en,1999,.,tras,la,realización,de,<,star,##t,>,tc,<,end,>,y,r,##m,",",en,una,ang,##io,##grafía,cerebral,se,diagnostic,##ó,una,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],company,[SEP],una,endo,##pr,##ó,##tesis,metál,##ica,mono,##r,##ra,##íl,(,caro,##tid,w,##all,##sten,##t,",",boston,sci,##enti,##fic,<,star,##t,>,co,.,<,end,>,en,la,zona,de,la,este,##nos,##is,que,se,exten,##día,también,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],company,[SEP],con,el,que,se,liberar,##on,espiral,##es,g,##d,##c,(,boston,sci,##enti,##fic,<,star,##t,>,co,.,<,end,>,sin,riesgo,de,migración,.,un,control,ang,##io,##gráfico,post,-,procedimiento,evid,##enció,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],unidad,internacional,[SEP],relleno,del,pseudo,##ane,##uris,##ma,.,durante,el,procedimiento,se,administrar,##on,5000,<,star,##t,>,u,##i,<,end,>,de,hepa,##rina,só,##dica,.,se,realizó,tratamiento,antic,##oa,##gul,##ante,secuencia,##l,en,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],tomo,##graf,##ia,axi,##al,comput,##ari,##zada,[SEP],de,obstrucción,intes,##tinal,.,se,practic,##ó,tomo,##grafía,axi,##al,comput,##eri,##zada,(,<,star,##t,>,tac,<,end,>,tó,##rac,##o,-,abdomin,##al,de,urgencia,",",que,reveló,un,segmento,de,intestino,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],hora,[SEP],gas,##tro,##du,##od,##ena,##l,asi,##n,##tom,##ático,en,tratamiento,de,mantenimiento,con,om,##ep,##ra,##zo,##l,20,mg,/,2,##4,<,star,##t,>,h,<,end,>,enfermedad,pulmonar,obstru,##c,##tiva,crónica,y,neum,##oc,##onio,##sis,sin,tratamiento,",",tras,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],horas,[SEP],gas,##tro,##du,##od,##ena,##l,asi,##n,##tom,##ático,en,tratamiento,de,mantenimiento,con,om,##ep,##ra,##zo,##l,20,mg,/,2,##4,<,star,##t,>,h,<,end,>,enfermedad,pulmonar,obstru,##c,##tiva,crónica,y,neum,##oc,##onio,##sis,sin,tratamiento,",",tras,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],micro,##gram,##o,[SEP],gas,##tro,##du,##od,##ena,##l,asi,##n,##tom,##ático,en,tratamiento,de,mantenimiento,con,om,##ep,##ra,##zo,##l,20,mg,/,2,##4,<,star,##t,>,h,<,end,>,enfermedad,pulmonar,obstru,##c,##tiva,crónica,y,neum,##oc,##onio,##sis,sin,tratamiento,",",tras,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##gram,##o,[SEP],ul,##cus,gas,##tro,##du,##od,##ena,##l,asi,##n,##tom,##ático,en,tratamiento,de,mantenimiento,con,om,##ep,##ra,##zo,##l,20,<,star,##t,>,mg,<,end,>,2,##4,h,",",enfermedad,pulmonar,obstru,##c,##tiva,crónica,y,neum,##oc,##onio,##sis,sin,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,cub,##ico,[SEP],la,tolerancia,de,la,paciente,",",hasta,llegar,a,130,##0,<,star,##t,>,cc,<,end,>,2,##do,tiempo,quirúr,##gico,:,finalizada,la,expansión,se,programa,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,cub,##ico,[SEP],se,realizó,a,un,ritmo,de,entre,50,y,100,<,star,##t,>,cc,<,end,>,de,solución,fisi,##ológica,con,intervalos,de,1,semana,a,20,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,cub,##ico,[SEP],de,1000,##cc,.,(,con,capacidad,de,expansión,hasta,1500,<,star,##t,>,cc,<,end,>,y,de,15,",",2,cm,.,de,largo,x,7,",",3,de,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,cub,##ico,[SEP],consistió,en,la,colocación,de,2,expan,##sores,rectangular,##es,de,1000,<,star,##t,>,cc,<,end,>,(,con,capacidad,de,expansión,hasta,1500,##cc,),y,de,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,[SEP],.,a,pesar,de,la,dias,##tás,##is,pú,##bi,##ca,de,casi,1,##7,<,star,##t,>,cm,<,end,>,la,paciente,no,presenta,alteraciones,en,la,marcha,y,por,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,agua,[SEP],.,a,pesar,de,la,dias,##tás,##is,pú,##bi,##ca,de,casi,1,##7,<,star,##t,>,cm,<,end,>,la,paciente,no,presenta,alteraciones,en,la,marcha,y,por,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,[SEP],pro,##tés,##ica,de,poli,##propi,##len,##o,(,[UNK],),de,15,x,10,<,star,##t,>,cm,<,end,>,por,encima,del,tejido,la,##xo,cica,##tric,##ial,que,cubre,la,event,##ración,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,agua,[SEP],pro,##tés,##ica,de,poli,##propi,##len,##o,(,[UNK],),de,15,x,10,<,star,##t,>,cm,<,end,>,por,encima,del,tejido,la,##xo,cica,##tric,##ial,que,cubre,la,event,##ración,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,[SEP],con,capacidad,de,expansión,hasta,1500,##cc,),y,de,15,",",2,<,star,##t,>,cm,<,end,>,de,largo,x,7,",",3,de,ancho,con,válvula,remota,(,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,agua,[SEP],con,capacidad,de,expansión,hasta,1500,##cc,),y,de,15,",",2,<,star,##t,>,cm,<,end,>,de,largo,x,7,",",3,de,ancho,con,válvula,remota,(,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],deci,##li,##tro,[SEP],h,##b,12,",",1,",",ca,9,mg,/,d,##l,",",p,6,mg,/,<,star,##t,>,d,##l,<,end,>,k,5,me,##q,/,l,.,coa,##gulo,##grama,normal,.,biopsia,de,para,##tir,##o,##ides,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],deci,##li,##tro,[SEP],h,##c,##to,3,##7,%,",",h,##b,12,",",1,",",ca,9,mg,/,<,star,##t,>,d,##l,<,end,>,p,6,mg,/,d,##l,",",k,5,me,##q,/,l,.,coa,##gulo,##grama,normal,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##e,##qui,##val,##ente,[SEP],ca,9,mg,/,d,##l,",",p,6,mg,/,d,##l,",",k,5,<,star,##t,>,me,##q,<,end,>,l,.,coa,##gulo,##grama,normal,.,biopsia,de,para,##tir,##o,##ides,:,hiper,##plas,##ia,bilateral,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##gram,##o,[SEP],",",h,##b,12,",",1,",",ca,9,mg,/,d,##l,",",p,6,<,star,##t,>,mg,<,end,>,d,##l,",",k,5,me,##q,/,l,.,coa,##gulo,##grama,normal,.,biopsia,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##gram,##o,[SEP],:,h,##c,##to,3,##7,%,",",h,##b,12,",",1,",",ca,9,<,star,##t,>,mg,<,end,>,d,##l,",",p,6,mg,/,d,##l,",",k,5,me,##q,/,l,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##gram,##o,[SEP],se,indican,cor,##tico,##ides,(,pred,##nis,##ona,),a,dosis,de,1,<,star,##t,>,mg,<,end,>,kg,/,día,durante,30,días,.,evolucion,##a,con,aumento,de,ed,##ema,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],calcio,[SEP],previas,fueron,:,h,##c,##to,3,##7,%,",",h,##b,12,",",1,",",<,star,##t,>,ca,<,end,>,9,mg,/,d,##l,",",p,6,mg,/,d,##l,",",k,5,me,##q,/,l,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],calcio,[SEP],.,laboratorio,:,h,##c,##to,3,##6,%,",",h,##b,12,",",<,star,##t,>,ca,<,end,>,6,",",3,ca,i,0,",",7,##2,##l,",",p,3,",",5,",",mg,1,",",9,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],calcio,[SEP],3,",",5,",",mg,1,",",9,.,se,corri,##gen,valores,de,hipo,-,<,star,##t,>,ca,<,end,>,cola,##geno,##grama,y,coa,##gulo,##grama,normales,",",y,antic,##ard,##io,##li,##pina,##s,",",antic,##oa,##gul,##ante,lú,##pico,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],calcio,[SEP],la,visión,del,od,y,total,del,o,##i,",",hipo,-,<,star,##t,>,ca,<,end,>,moderada,e,hipo,##tensión,sin,##tom,##ática,.,laboratorio,:,h,##c,##to,3,##6,%,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],hemato,##crito,[SEP],los,resultados,de,las,pruebas,de,laboratorio,previas,fueron,:,<,star,##t,>,h,##c,##to,<,end,>,3,##7,%,",",h,##b,12,",",1,",",ca,9,mg,/,d,##l,",",[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],hemato,##crito,[SEP],o,##i,",",hipo,-,ca,moderada,e,hipo,##tensión,sin,##tom,##ática,.,laboratorio,:,<,star,##t,>,h,##c,##to,<,end,>,3,##6,%,",",h,##b,12,",",ca,6,",",3,ca,i,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],hem,##og,##lo,##bina,[SEP],pruebas,de,laboratorio,previas,fueron,:,h,##c,##to,3,##7,%,",",<,star,##t,>,h,##b,<,end,>,12,",",1,",",ca,9,mg,/,d,##l,",",p,6,mg,/,d,##l,",",[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],hem,##og,##lo,##bina,[SEP],e,hipo,##tensión,sin,##tom,##ática,.,laboratorio,:,h,##c,##to,3,##6,%,",",<,star,##t,>,h,##b,<,end,>,12,",",ca,6,",",3,ca,i,0,",",7,##2,##l,",",p,3,",",5,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],agu,##dez,##a,visual,[SEP],mm,",",o,##i,4,mm,.,consulta,con,of,##tal,##mol,##ogía,:,<,star,##t,>,av,<,end,>,con,visión,cuenta,dedos,a,50,cm,en,o,##i,y,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],intraven,##oso,[SEP],hp,##ts,con,que,##lantes,del,calcio,y,disco,##n,##tin,##uo,con,cal,##ci,##trio,##l,<,star,##t,>,i,.,v,.,<,end,>,por,hiper,##fos,##fa,##tem,##ia,.,se,indica,para,##tir,##o,##ide,##c,##tomía,sub,##to,##tal,considerando,la,edad,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],tecn,##ecio,##99,[SEP],se,realiza,eco,##grafía,de,para,##tir,##o,##ides,sin,visualización,y,cent,##elle,##o,con,<,star,##t,>,99,##tc,<,end,>,y,mi,##bi,con,aumento,dif,##uso,de,la,fijación,del,ló,##bulo,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],pico,##gram,##o,[SEP],secundario,(,hp,##ts,),severo,con,pt,##h,i,>,1,.,000,<,star,##t,>,p,##g,<,end,>,ml,",",con,dolor,ós,##eo,",",as,##ten,##ia,",",pr,##uri,##to,e,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##li,##tro,[SEP],(,hp,##ts,),severo,con,pt,##h,i,>,1,.,000,p,##g,/,<,star,##t,>,ml,<,end,>,con,dolor,ós,##eo,",",as,##ten,##ia,",",pr,##uri,##to,e,hipo,##tensión,arterial,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],hiper,##para,##tir,##o,##idi,##s,##mo,secundario,[SEP],para,##tir,##o,##ide,##o,inferior,izquierdo,y,derecho,.,realiza,tratamiento,de,su,<,star,##t,>,hp,##ts,<,end,>,con,que,##lantes,del,calcio,y,disco,##n,##tin,##uo,con,cal,##ci,##trio,##l,i,.,v,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],hiper,##para,##tir,##o,##idi,##s,##mo,secundario,[SEP],tres,años,después,de,la,hem,##od,##i,##álisis,presenta,hiper,##para,##tir,##o,##idi,##s,##mo,secundario,(,<,star,##t,>,hp,##ts,<,end,>,severo,con,pt,##h,i,>,1,.,000,p,##g,/,ml,",",con,dolor,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],para,##thor,##mon,##a,intacta,[SEP],hem,##od,##i,##álisis,presenta,hiper,##para,##tir,##o,##idi,##s,##mo,secundario,(,hp,##ts,),severo,con,<,star,##t,>,pt,##h,i,<,end,>,>,1,.,000,p,##g,/,ml,",",con,dolor,ós,##eo,",",as,##ten,##ia,",",[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],glo,##mer,##ulo,##es,##cle,##ros,##is,fo,##cal,seg,##mentar,##ia,[SEP],mujer,de,29,años,con,diagnóstico,de,ir,##c,secundaria,a,<,star,##t,>,ge,##fs,<,end,>,ingresa,para,hem,##od,##i,##álisis,a,los,25,años,.,tres,años,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,izquierdo,[SEP],y,clínica,##mente,con,visión,bul,##to,en,od,y,ama,##uros,##is,del,<,star,##t,>,o,##i,<,end,>,en,el,fondo,de,ojo,a,los,2,meses,se,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,izquierdo,[SEP],compatible,con,neuro,##patía,óptica,.,agu,##dez,##a,visual,:,0,",",5,en,<,star,##t,>,o,##i,<,end,>,0,",",8,en,od,.,camp,##ime,##tría,:,fuera,de,límites,normales,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,izquierdo,[SEP],y,bul,##bo,normal,.,potenciales,evo,##cados,visuales,en,od,y,<,star,##t,>,o,##i,<,end,>,de,mediana,amplitud,y,late,##n,##cias,centrales,prolongada,##s,compatibles,con,compromisos,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,izquierdo,[SEP],restricción,de,la,mancha,ciega,(,aumenta,##da,),.,en,<,star,##t,>,o,##i,<,end,>,hay,una,reducción,total,de,la,sensibilidad,.,como,tratamiento,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,izquierdo,[SEP],:,av,con,visión,cuenta,dedos,a,50,cm,en,<,star,##t,>,o,##i,<,end,>,y,dis,##mun,##cion,moderada,de,la,visión,en,od,.,mid,##rias,##is,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,izquierdo,[SEP],moderada,de,la,visión,en,od,.,mid,##rias,##is,area,##c,##tiva,en,<,star,##t,>,o,##i,<,end,>,reactiv,##a,en,od,.,fondo,de,ojo,:,reti,##na,aplicada,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,izquierdo,[SEP],pérdida,parcial,de,la,visión,del,od,y,total,del,<,star,##t,>,o,##i,<,end,>,hipo,-,ca,moderada,e,hipo,##tensión,sin,##tom,##ática,.,laboratorio,:,h,##c,##to,3,##6,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,izquierdo,[SEP],ojo,izquierdo,.,pu,##pil,##as,disc,##órica,##s,en,od,3,mm,",",<,star,##t,>,o,##i,<,end,>,4,mm,.,consulta,con,of,##tal,##mol,##ogía,:,av,con,visión,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],resonancia,magne,##tica,nuclear,[SEP],(,o,##i,y,d,),.,po,10,/,10,mm,##h,##g,.,<,star,##t,>,r,##m,##n,<,end,>,de,cerebro,y,bul,##bo,normal,.,potenciales,evo,##cados,visuales,en,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,derecho,[SEP],papi,##lar,en,ambos,ojos,y,clínica,##mente,con,visión,bul,##to,en,<,star,##t,>,od,<,end,>,y,ama,##uros,##is,del,o,##i,.,en,el,fondo,de,ojo,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,derecho,[SEP],.,agu,##dez,##a,visual,:,0,",",5,en,o,##i,",",0,",",8,en,<,star,##t,>,od,<,end,>,camp,##ime,##tría,:,fuera,de,límites,normales,para,el,od,con,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,derecho,[SEP],de,cerebro,y,bul,##bo,normal,.,potenciales,evo,##cados,visuales,en,<,star,##t,>,od,<,end,>,y,o,##i,de,mediana,amplitud,y,late,##n,##cias,centrales,prolongada,##s,compatibles,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,derecho,[SEP],visión,con,bul,##to,del,ojo,izquierdo,.,pu,##pil,##as,disc,##órica,##s,en,<,star,##t,>,od,<,end,>,3,mm,",",o,##i,4,mm,.,consulta,con,of,##tal,##mol,##ogía,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,derecho,[SEP],en,od,.,mid,##rias,##is,area,##c,##tiva,en,o,##i,",",reactiv,##a,en,<,star,##t,>,od,<,end,>,fondo,de,ojo,:,reti,##na,aplicada,",",má,##cula,normal,y,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,derecho,[SEP],cm,en,o,##i,y,dis,##mun,##cion,moderada,de,la,visión,en,<,star,##t,>,od,<,end,>,mid,##rias,##is,area,##c,##tiva,en,o,##i,",",reactiv,##a,en,od,.,fondo,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,derecho,[SEP],de,la,cirugía,presenta,pérdida,parcial,de,la,visión,del,<,star,##t,>,od,<,end,>,y,total,del,o,##i,",",hipo,-,ca,moderada,e,hipo,##tensión,sin,##tom,##ática,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,derecho,[SEP],od,.,camp,##ime,##tría,:,fuera,de,límites,normales,para,el,<,star,##t,>,od,<,end,>,con,alteración,de,la,sensibilidad,relativa,y,restricción,de,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,izquierdo,derecho,[SEP],normal,y,papi,##la,conge,##st,##iva,con,incip,##iente,ed,##ema,(,<,star,##t,>,o,##i,y,d,<,end,>,.,po,10,/,10,mm,##h,##g,.,r,##m,##n,de,cerebro,y,bul,##bo,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],anticuer,##po,cito,##plas,##mat,##ico,anti,##ne,##ut,##ro,##filo,peri,##nu,##cle,##ar,cito,##plas,##mat,##ico,[SEP],normales,",",y,antic,##ard,##io,##li,##pina,##s,",",antic,##oa,##gul,##ante,lú,##pico,",",<,star,##t,>,anc,##ap,y,c,<,end,>,y,ser,##ología,para,tox,##op,##las,##mos,##is,y,sí,##fil,##is,negativas,.,se,realiza,[SEP],,,,,,,,,,,,,,
[CLS],fos,##foro,[SEP],",",h,##b,12,",",ca,6,",",3,ca,i,0,",",7,##2,##l,",",<,star,##t,>,p,<,end,>,3,",",5,",",mg,1,",",9,.,se,corri,##gen,valores,de,hipo,-,ca,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],pho,##s,##phor,##us,[SEP],",",h,##b,12,",",ca,6,",",3,ca,i,0,",",7,##2,##l,",",<,star,##t,>,p,<,end,>,3,",",5,",",mg,1,",",9,.,se,corri,##gen,valores,de,hipo,-,ca,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],fos,##foro,[SEP],3,##7,%,",",h,##b,12,",",1,",",ca,9,mg,/,d,##l,",",<,star,##t,>,p,<,end,>,6,mg,/,d,##l,",",k,5,me,##q,/,l,.,coa,##gulo,##grama,normal,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],pho,##s,##phor,##us,[SEP],3,##7,%,",",h,##b,12,",",1,",",ca,9,mg,/,d,##l,",",<,star,##t,>,p,<,end,>,6,mg,/,d,##l,",",k,5,me,##q,/,l,.,coa,##gulo,##grama,normal,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],presion,os,##mo,##tica,[SEP],conge,##st,##iva,con,incip,##iente,ed,##ema,(,o,##i,y,d,),.,<,star,##t,>,po,<,end,>,10,/,10,mm,##h,##g,.,r,##m,##n,de,cerebro,y,bul,##bo,normal,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##metro,[SEP],bul,##to,del,ojo,izquierdo,.,pu,##pil,##as,disc,##órica,##s,en,od,3,<,star,##t,>,mm,<,end,>,o,##i,4,mm,.,consulta,con,of,##tal,##mol,##ogía,:,av,con,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##metro,mercurio,[SEP],bul,##to,del,ojo,izquierdo,.,pu,##pil,##as,disc,##órica,##s,en,od,3,<,star,##t,>,mm,<,end,>,o,##i,4,mm,.,consulta,con,of,##tal,##mol,##ogía,:,av,con,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],magne,##si,##o,[SEP],",",ca,6,",",3,ca,i,0,",",7,##2,##l,",",p,3,",",5,",",<,star,##t,>,mg,<,end,>,1,",",9,.,se,corri,##gen,valores,de,hipo,-,ca,.,cola,##geno,##grama,y,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],fos,##foro,[SEP],",",h,##b,12,",",ca,6,",",3,ca,i,0,",",7,##2,##l,",",<,star,##t,>,p,<,end,>,3,",",5,",",mg,1,",",9,.,se,corri,##gen,valores,de,hipo,-,ca,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],pho,##s,##phor,##us,[SEP],",",h,##b,12,",",ca,6,",",3,ca,i,0,",",7,##2,##l,",",<,star,##t,>,p,<,end,>,3,",",5,",",mg,1,",",9,.,se,corri,##gen,valores,de,hipo,-,ca,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],fos,##foro,[SEP],3,##7,%,",",h,##b,12,",",1,",",ca,9,mg,/,d,##l,",",<,star,##t,>,p,<,end,>,6,mg,/,d,##l,",",k,5,me,##q,/,l,.,coa,##gulo,##grama,normal,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],pho,##s,##phor,##us,[SEP],3,##7,%,",",h,##b,12,",",1,",",ca,9,mg,/,d,##l,",",<,star,##t,>,p,<,end,>,6,mg,/,d,##l,",",k,5,me,##q,/,l,.,coa,##gulo,##grama,normal,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],calcio,ion,##ico,[SEP],h,##c,##to,3,##6,%,",",h,##b,12,",",ca,6,",",3,<,star,##t,>,ca,i,<,end,>,0,",",7,##2,##l,",",p,3,",",5,",",mg,1,",",9,.,se,corri,##gen,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],met,##ho,##x,##y,iso,but,##il,iso,##ni,##tri,##lo,[SEP],eco,##grafía,de,para,##tir,##o,##ides,sin,visualización,y,cent,##elle,##o,con,99,##tc,y,<,star,##t,>,mi,##bi,<,end,>,con,aumento,dif,##uso,de,la,fijación,del,ló,##bulo,para,##tir,##o,##ide,##o,inferior,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ten,##sion,arterial,[SEP],:,hiper,##plas,##ia,bilateral,.,durante,la,cirugía,estuvo,hipo,##tens,##a,(,<,star,##t,>,ta,<,end,>,rom,##edi,##o,90,/,6,##0,),.,seis,días,después,de,la,cirugía,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,derecho,[SEP],papi,##lar,en,ambos,ojos,y,clínica,##mente,con,visión,bul,##to,en,<,star,##t,>,od,<,end,>,y,ama,##uros,##is,del,o,##i,.,en,el,fondo,de,ojo,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
